 linenumber |                                          path                                          |                                               content                                                |  project  |      szz_date       | copypath | copyrevision | mergerev | branchrev | changeproperty | missed | furtherback | contentdiff | issample | diffjmessage | diffjlocation | refdiffindex | adjustmentindex | indexposrefac | indexfurtherback | indexchangepath | isrefac |                 revision                 |               fixrevision                | islargest | islatest |              startrevision               |                                       startpath                                        | startlinenumber |                                             startcontent                                             | isvalidfix | hasmatchmaszz | isvalidresult 
         19 | src/java/main/org/apache/jute/compiler/JFloat.java                                     | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JFloat.java                                     |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
         19 | src/java/main/org/apache/jute/compiler/JInt.java                                       | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JInt.java                                       |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
         19 | src/java/main/org/apache/jute/compiler/JLong.java                                      | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JLong.java                                      |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
         19 | src/java/main/org/apache/jute/compiler/JMap.java                                       | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JMap.java                                       |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
         63 | zookeeper/java/src/com/yahoo/jute/compiler/JMap.java                                   |         ret.append("      com.yahoo.jute.Index "+getId("midx")+" = a_.startMap(\""+tag+"\");\n");    | zookeeper | 2007-11-02 22:41:15 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             5 |               11 |               5 | f       | 047d9258a4730791b85cc81b0e1435465a32acbf | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JMap.java                                       |              63 | -        ret.append("      com.yahoo.jute.Index "+getId("midx")+" = a_.startMap(\""+tag+"\");\n");   |            |               | 
         19 | src/java/main/org/apache/jute/compiler/JRecord.java                                    | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JRecord.java                                    |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
        378 | zookeeper/java/src/com/yahoo/jute/compiler/JRecord.java                                |         jj.write("import com.yahoo.jute.*;\n");                                                      | zookeeper | 2007-11-02 22:41:15 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             7 |               13 |               5 | f       | 047d9258a4730791b85cc81b0e1435465a32acbf | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JRecord.java                                    |             380 | -        jj.write("import com.yahoo.jute.*;\n");                                                     |            |               | 
         19 | src/java/main/org/apache/jute/compiler/JString.java                                    | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JString.java                                    |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
         19 | src/java/main/org/apache/jute/compiler/JType.java                                      | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JType.java                                      |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
         19 | src/java/main/org/apache/jute/compiler/JVector.java                                    | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JVector.java                                    |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
         19 | src/java/main/org/apache/jute/compiler/JavaGenerator.java                              | -package com.yahoo.jute.compiler;                                                                    | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/JavaGenerator.java                              |              19 | -package com.yahoo.jute.compiler;                                                                    |            |               | 
         20 | src/java/main/org/apache/jute/compiler/generated/ParseException.java                   | -package com.yahoo.jute.compiler.generated;                                                          | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/generated/ParseException.java                   |              20 | -package com.yahoo.jute.compiler.generated;                                                          |            |               | 
         20 | src/java/main/org/apache/jute/compiler/generated/Rcc.java                              | -package com.yahoo.jute.compiler.generated;                                                          | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/generated/Rcc.java                              |              20 | -package com.yahoo.jute.compiler.generated;                                                          |            |               | 
         20 | src/java/main/org/apache/jute/compiler/generated/RccConstants.java                     | -package com.yahoo.jute.compiler.generated;                                                          | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/generated/RccConstants.java                     |              20 | -package com.yahoo.jute.compiler.generated;                                                          |            |               | 
         20 | src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java                  | -package com.yahoo.jute.compiler.generated;                                                          | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/generated/RccTokenManager.java                  |              20 | -package com.yahoo.jute.compiler.generated;                                                          |            |               | 
         20 | src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java                 | -package com.yahoo.jute.compiler.generated;                                                          | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java                 |              20 | -package com.yahoo.jute.compiler.generated;                                                          |            |               | 
         20 | src/java/main/org/apache/jute/compiler/generated/Token.java                            | -package com.yahoo.jute.compiler.generated;                                                          | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/generated/Token.java                            |              20 | -package com.yahoo.jute.compiler.generated;                                                          |            |               | 
         20 | src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java                    | -package com.yahoo.jute.compiler.generated;                                                          | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/jute/compiler/generated/TokenMgrError.java                    |              20 | -package com.yahoo.jute.compiler.generated;                                                          |            |               | 
         16 | src/java/main/org/apache/zookeeper/AsyncCallback.java                                  | -package com.yahoo.zookeeper;                                                                        | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/AsyncCallback.java                                  |              16 | -package com.yahoo.zookeeper;                                                                        |            |               | 
         17 | src/java/main/org/apache/zookeeper/ClientCnxn.java                                     | -package com.yahoo.zookeeper;                                                                        | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/ClientCnxn.java                                     |              17 | -package com.yahoo.zookeeper;                                                                        |            |               | 
         17 | src/java/main/org/apache/zookeeper/KeeperException.java                                | -package com.yahoo.zookeeper;                                                                        | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/KeeperException.java                                |              17 | -package com.yahoo.zookeeper;                                                                        |            |               | 
         17 | src/java/main/org/apache/zookeeper/ServerAdminClient.java                              | -package com.yahoo.zookeeper;                                                                        | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/ServerAdminClient.java                              |              17 | -package com.yahoo.zookeeper;                                                                        |            |               | 
          3 | zookeeper/java/src/com/yahoo/zookeeper/Version.java                                    | -public class Version implements com.yahoo.zookeeper.version.Info{                                   | zookeeper | 2008-02-21 15:19:46 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             7 |               12 |               5 | f       | cef8ad10d66a54d9d5969cd8ea1682f58798c316 | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/Version.java                                        |              19 | -public class Version implements com.yahoo.zookeeper.version.Info{                                   |            |               | 
         17 | src/java/main/org/apache/zookeeper/Watcher.java                                        | -package com.yahoo.zookeeper;                                                                        | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/Watcher.java                                        |              17 | -package com.yahoo.zookeeper;                                                                        |            |               | 
         17 | src/java/main/org/apache/zookeeper/ZooDefs.java                                        | -package com.yahoo.zookeeper;                                                                        | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/ZooDefs.java                                        |              17 | -package com.yahoo.zookeeper;                                                                        |            |               | 
         17 | src/java/main/org/apache/zookeeper/ZooKeeper.java                                      | -package com.yahoo.zookeeper;                                                                        | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/ZooKeeper.java                                      |              17 | -package com.yahoo.zookeeper;                                                                        |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java                   | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java                   |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/DataNode.java                                | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/DataNode.java                                |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/DataTree.java                                | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/DataTree.java                                |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java                   | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java                   |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/LogFormatter.java                            | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/LogFormatter.java                            |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java                           | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java                           |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java                    | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java                    |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java                             | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java                             |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/Request.java                                 | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/Request.java                                 |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/RequestProcessor.java                        | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/RequestProcessor.java                        |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/ServerCnxn.java                              | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/ServerCnxn.java                              |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/ServerConfig.java                            | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/ServerConfig.java                            |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/ServerStats.java                             | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/ServerStats.java                             |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/SessionTracker.java                          | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/SessionTracker.java                          |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java                      | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java                      |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java                    | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java                    |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/TraceFormatter.java                          | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/TraceFormatter.java                          |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/WatchManager.java                            | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/WatchManager.java                            |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java                         | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java                         |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/ZooTrace.java                                | -package com.yahoo.zookeeper.server;                                                                 | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/ZooTrace.java                                |              17 | -package com.yahoo.zookeeper.server;                                                                 |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java             | -package com.yahoo.zookeeper.server.auth;                                                            | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java             |              17 | -package com.yahoo.zookeeper.server.auth;                                                            |            |               | 
         17 | src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java       | -package com.yahoo.zookeeper.server.auth;                                                            | zookeeper | 2008-06-24 11:14:30 |          |            0 | f        | f         | f              | f      | f           |             |          |              |               |              |               0 |             1 |                2 |               1 | t       | 67c653cf38015db23940c4229ea66509cbd2b2be | cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8 |           |          | 67c653cf38015db23940c4229ea66509cbd2b2be | src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java       |              17 | -package com.yahoo.zookeeper.server.auth;                                                            |            |               | 
